id,text,label
46464,Podria ir junto !,A2
29491,Quiero ser en el país por_lo_menos un año .,B2
18300,"Pues , que planes teneis por las proximas vacaciones ? yo esperare vos responder .",A2
27761,A la proxima semana .,A1
45407,El autor llamada una evolucion,C1
26081,Mi marido y yo preferimos la cuidad de Gramado / RS .,A2
14904,Quiero explorar cómo la historia muy anticuada afecta a la literatura más moderna en maneras que son difíciles para buscar .,B2
46493,Lo mismo,C1
34678,"Dentro el equipaje , hay ropas , dinero , lap top , pero lo mas importante hay archivos que son muy necesarios por mi trabajo .",B1
15927,Te escribo porque me necesita tu libro de ciencia .,B1
28610,Necesito una doble con baño independiente y aire acondicionado .,A2
1301,"Asimismo , es responsable de otras enfermedades .",B2
23991,"Pero ahora soy estudiante de Erasmus_Mundus y vivo en España , donde estudio Direccion de Empresas en la Universidad_de_Santiago_de_Compostela .",A1
17517,"Ademas , por_favor da me el mejor habitacion en tu hotel .",A2
1230,"Su mayor obra , la serie de el Mundodisco , se compone de más de 40 novelas .",A2
27094,"Por estas razones , vengo a solicitar la baja inmediata de vuestra compañia .",C1
34085,¨ !,A1
4368,"Buenos dias señores y señoras ,",A1
27025,Fumar en lugares públicos es una pregunta más comentable en la actualidad .,B2
40754,Quiero solicitar me admisión en un programma de postgrado de lengua y literatura española que tenéis en la Facultad de idiomas en la Universidad .,B2
13854,Escrito una carta a ti porque yo necesito ta ayuda .,B1
6080,"Por todo el problema que tuve en este mes inicial me gustaría pedir les que cancelen la factura ya emitida , pues estoy demasiado descontento con el servicio que me han suministrado .",C1
41122,Departamento de lenguas y literaturas extranjeras,B2
35369," Fumar mata  , tendreís cancer de los pulmones , de la garganta y otros , molestaís a la gente ...",B2
6568,"Yo en tu lugar , hablaría con la gente , tu compañeros .",B1
28060,"Como una nueva clienta , me siento decepcionada que me han engañado .",C1
18557,"Y después de mandar lo , entéra me lo .",B1
12746,Senora Bloomfield .,A2
19989,Espero que ustedes la conozan .,A1
13276,"La familia de mi madre es muy grande , ella tiene siete hermanas y dos hermanos .",A1
22813,Gracias por la ayuda .,B1
29245,Y no me diga el precio porque no es una problema .,A2
25186,"mas facil para ti , eso es si tu aceptas de dar me un poco de tu tiempo .",B1
7995,Bañar me es una suerte magnífica para mí .,A1
36536,"A la llegada en Alicante , me anuncian la perdida de mi equipaje que consta una maleta llena con ropa y cosas de limpiar .",B1
32574,Escribo a ustedes buscando mi admisión en el postgrado de Lengua y Literatura Española .,B2
37845,"Rio_de_Janeiro , 11_de_deciembre_de_2019",C1
24658,Espero que cada vez haya menos gente fume .,B2
9599,Volvió solo a Tanger . se aprendió a leer y escrivir a la edad de veinte años .,A2
4631,"No creo que la gente pueda fumar en lugares públicos , y tengo una posición firma .",B2
240,"Necesito dos dormitorios , un gabinete y un jacuzzi .",A2
15424,Quiero decir te que últimas vacaciones estaban muy saturados .,A2
29511,Fuimos de compras en Gran_Via y me encanto todos los tiendas de ropa .,A2
12197,"Hace mucho tiempo que no nos vemos , tengo muchas ganas de enterar me de qué estás haciendo recientemente .",B1
46041,Dirección electrónica : ddxx@live.fr,B2
27155,"Tiene padre , madre y hermana menor .",A2
41965,También aprendí que yo quiero ser un profesor de inglés en un país latinoamerica cuando termino mi tiempo en la universidad .,A2
27314,Tengo bastante dinero .,A1
32439,Hola mamá .,A1
7465,Es mi novio ahora .,A2
34635,"Teng una hija de 18 años que esta estudiando para hacer selectividad dentro_de un mes , lo ultima cosa que necesitaba son cortes de electridad .",C1
40936,Un monton de besos,A1
35289,"Sé que estás haciendo el doctor de Literatura de chino en tu tiempo libre , y estás leyendo libros en chino muy dificiles .",B1
1820,"Tengo una familar grande y interesante , somos siete , mis padres , mis abuelos , mis dos hermamos y yo .",A1
2410,"En realidad , puedo decir que ya he visto muchas obras de el cinematógrafo nacional e internacional , pero la película de que quisiera hablar me ha tocado más que todas las anteriores .",C1
41537,"Puedes , por_favor , enviar me las condiciones de la reserva y si todo esta bien para mi novia y migo , vamos a tomar esta habitacion .",A2
8243,"Hay 2 personas y necesitamos una cama con un bano independiente , por_supuesto .",A2
28464,Pero en verdad Vigo es más bonita que Paris .,A2
39405,Parte de la gente que fuma esta de_acuerdo con la ley también ahora y dice que le ayuda a fumar menos .,B2
16576,Latinoamerica es una regíon que está desarollando con rapidez y aumentando su influencia en el mundo .,B2
37333,"José_Bola , nasció en 1978 , en la ciudad de Paranagua , y desde su niñez , jugava muy bien fútbol con sus amigos .",A2
29991,"Me gusta viajar y encontrar estudiantes como yo , para intercambiar y enrequiser me a el contacto de otras culturas .",B2
24326,Estoy segura de que el trabajo será muy agradable .,A1
13929,Vuelven alli y va a hablar con la directora de TOSHIBA .,C1
44614,Tabien visité las pirámides,A2
6391,"Porfavor , podrían dar me alguna información sobre mi equipaje , mi email : laiaxiatroeger@gmail.com .",B1
34886,"Mí pobre mámá no tenía nunca papas , y entonces no tenía nada de ayuda en su vida y también por la escuela .",A2
36547,"Querida Cecilia ,",B1
37729,"En otras palabras , un hombre sin educación formal , comprendió como usar un arte literaria para expresar sus ideas y sentimientos para ganar una novia .",C1
2809,"Allí , él quedó un año y salió para trabajar en botes que van de pesca para comercio .",A2
33266,! hola compañeros !,A1
11445,Muchas de la comida estaba de la isla .,A2
33686,Mi hermana empezó a pinchar me como una loca !,B1
42302,¿ Necesito pagar antes vivirémos en el hotel ?,A2
37052,"hola me hermana , voy a llegar tarde por la cena y espero no deben , porque tengo que trabajar en me prueba de español que tengo por la mañana .",A1
42494,En el internet ?,A2
24746,Mi padre fue ´ medico y mi madre también profesora .,A1
228,"Tras una batalla contra los enemigos de su banda , Carol aterriza en Los_Ángeles sabiendo que ellos la han seguido .",C1
44110,Hay discuentas para los maestros ?,A2
35509,"Antes_de desarrollar más este argumento es necesario notar que sí , fumar es un libertad de cada individual , y es cierto que cada persona debe escoger por sí mismo si quiere fumar o no .",B2
13329,"Yo soy muy alto y gordo , de color de cabello negro .",A1
11703,Mis pelos son marrones .,A1
9271,Espero que mí pregunta no te moleste y que la hará .,B1
41739,"Asi_que , despues de mas de 10 años con la misma empresa de gas y electricidad , hicimos la decision de cambiar a el servicio suyo , basada en la oferta hecha por Uds. por telefono durante el verano pasado .",C1
6001,"Me llamo Gabriella , soy brasileña y tengo veinte años .",A1
4897,"Pues empieza una forma de juego de el ratón y gato muy interesante , aunque dificíl de seguir porque a_menudo saltamos de una época a otra .",C1
5583,"Queridos ,",B1
28229,El fue en un bar y allí encontró su amigo .,C1
28899,a el final ella estaba en el jardin mientras jugando con el gato todo el tiempo .,B1
19894,Fomadores activos que fuman y otros pasivos que oulen el humo de fumar que hace daño a los dos .,B2
33896,¡ Qué experiencia más graciosa !,B1
41953,"Lo+siento Lo+siento por el retraso de respondir a la ultima carta , es que estaba muy ocupado con la preparación de un articulo , pero tendramos la ocasión de pasar nos mucho tiempo juntos en la proxima visita .",B1
10400,Tu puedes buscar me en el facebook o con mi numero de telefono .,B1
34335,Tu sitao !,A1
34474,Hola mi querido amigo Gustavo !,A1
23834,Esta vacacione coparar con las otros anos fyue muy divirtido porque otros vacaciones nosotros visitamos a mi familia .,A2
3153,"Me llamo Rebecca_Mazzini , soy una estudiante , tengo 20 años de edad , y he viajado recentemiente en su compañia aérea .",B1
10364,Estoy cosciente que he te molestado ocasionalemente .,B1
11523,Nadie me pudo solucionar el problema .,B1
40067,"Y la guapa lo salvó en el mar . El pescado , quedó en el mismo sitio mucho tiempo como despedir se , y después , se salió a el fondo de el mar",B1
215,"Elegí un figurino de hacia 1900 que incluía bastón , sombrero , bigote y todo lo que daba la atmósfera de aquella época pasada .",B1
39008,"También me importa mucho la posibilidad de becas y de residencia universitaria , porque tengo que considerar todas las posibilidades de el alojamiento de_antemano .",B2
23488,Me interesa saber más sobre la estructura organizativa de su universidad y el profesorado .,B2
26950,anque el precio fuera mi vida .,C1
9824,"Después_de estudiar en España , creo que mi español ya se ha mejorado .",B1
35693,"Por eso , ¿ puedes prestár me lo ?",B1
9637,Yo iré a florida en una semana y yo necesito una lugar donde puedo vivir durante esta vacación .,A2
35489,"Tengo 2 hermanos , el mayor se llama Amine , tiene 23 años y es administrador , pero el mayor tiene 16 años , se llama Anoir , y es estudiante de liceo .",A1
24277,Buenas Tardes .,A1
46753,Dice,B1
40277,Si podeis me enviar lo a mi nueva direccion o con algun de nuestros amigos que vuelve de España esta semana .,B1
35427,"se despide atentamente ,",B1
24426,No debes esperar me porque llegar tarde .,A1
1449,"Despues , he ido con mi hermano a las tiendas , he comprado muchas cosas .",A2
39620,Yo siempre tengo las notas sobresalientes y a el mismo tiempo puedo manejar el trabajo parcial como asistente de enseñanza y de investigación .,B2
26312,"Has perdido mi equipaje hace dos semanas , y no contesta me ningun informe .",B1
13799,Aun vivo com mis padres pero tengo la intención de me mudar en el proximo año .,A1
27812,Yo moro em Curitiba-PR junto com mi madre y mi padre .,A1
45216,espero que te bien,A1
28307,"Cuando la guapa se huyó en una roca cerca de el mar , se encontró un chico muy guapo .",B1
42657,Fumar en lugares públicos,B2
43481,¿ Qué tál ?,A1
29670,"Muchas gracias por su tiempo , y espero que recibiré su respuesta muy pronto .",A2
10832,Yo estaba mientras los primeros pasajeros subiendo en el avion .,B1
34273,¡ Buenas noches !,A1
6054,"Mi familia es muy pequeña , porque tengo solamente un hermano , que se llama Cristiano y trabaja en un banco .",A1
31875,Un otro tema de la pelicula es politica .,C1
36993,"Por esa razón , el joven empeció un trabajo como ¨ il postino ¨ para traer las cartas a Neruda andando su bicicleta .",C1
23824,Fran ya trabaja por las tardes .,A1
45411,Esperando una pronta respuesta,B1
39536,"Nosotros visitamos muchas lugares , mousquito_El_quarawiyyin y moseo_Albathaa ... tambien fuimos a un concierto de música clasica que estuvo muy bien y me gústo mucho .",A2
35967,"Hace casí tres meses que yo lo he visto , y además ella estaba un_poco triste sobre algo que paso durante el verano .",B1
46169, Rey_Lear,C1
6449,"Él me ha asegurado que en tres días , en lo máximo , la compania me enviaria el equipaje en mi casa .",B1
7951,En mi familia hay muchos famaéuticos .,A1
28132,Espero una respuesta rápida y positiva para acabar con este problema en corto plazo .,C1
14626,"Estoy seguro que con mi dedicación haré el mejor posible , pues esta es una cacterística marcante de mi personalidad .",B2
15804,Hace mucho tiempo sin ver te .,B1
37203,"¿ Como es tu familia , Juan y los niños ?",B1
11357,"En esta fiesta , había muchas deconocidas y tampoco conocía mucho a el dueño de la fiesta .",B1
41184,¿ Necesito de dar los numeros de mi tarjeta de credito o pagamos la cuenta cuando salimos ?,A2
13668,En Weihai siembre hace buen tiempo .,A1
31105,"Debido_a la memoria de pez que tengo , pues voy hablando de el papel de Omar_al_Mujtar con suficientes detalles .",C1
14645,Mi amiga vivó en Paraguay para el verano pasado y tiene amigos allí y quiero conocer los .,A2
18445,"Casi siempre , salgo con mis amigos en el finde hasta tarde .",A1
21029,También tiene su propia marca de ropa y por eso crea colecciones para su marca de ropa .,A2
27388,Admiro mi abuelo por que él se mudó de el pueblo y se convirtió en director de la planta .,A2
3775,"Estudié Fracés y Inglés por 4 años , estuve diplomado de una universidad china , en Shanghai .",B2
16374,"A el fin , el escritor la abandona y se queda en París .",C1
5596,"Gostaría que la habitación contenese baño independiente , suelo un cuarto , amueblado , con cocina y sala de estar .",A2
34758,"Estoy muy interesado en continuar mis estudios en la lengua y en la literatura española , principalmente , después de haber terminado mis estudios en el Instituto_Cervantes y haber logrado el DELE .",B2
27125,Me gustaba mucho ambas viajes y aprendí mucho .,A2
23649,Tambien se llevamos en vestidos y faldas .,B1
41681,¿ Hay condiciones de la reserva ?,A2
43722,Cuando terminan ?,B2
36942,"Con todo de mi amor ,",A2
23308,Hay algunos que opinan que es normal fumar en lugares públicos y que eso no perjudica a el ambiente .,B2
29424,la persona a quien quiere contar es mi amigo Antonio .,A2
1907,"El padre ( Christian_Clavier ) se dice Gaulista y no racista pero , la verdad es que hubiera preferido yernos francés y católicos .",C1
15581,El salud de la gente es muy importante por todo el mundo .,B2
25855,¿ sigues en el mismo trabajo ? .,B1
10143,Espero que tu estés bien .,A2
45591,¡ Saludos Priscila !,A2
44269,Hay algun custo ?,B2
33751,"Buenos dias , señor Martínez !",A2
38248,"Posiblemente no puede dar a la luz en el futuro , porque su cuerpo va a peor poco_a_poco , en el fin un efecto muy grave .",B2
45199,Su telephono se quedo sin bataria y ella tenia que ver este,B1
21181,"cada dia , hago la deporte en la mañana para empezar mi dìa en una buena manera .",A1
24327,Raymond posee una cargo de compania de reenvio .,A1
37425,"Es triste que personas que puedan parar de fumar y ayudar a la naturaleza , no pueden hacer lo debido_a su adición .",B2
39182,Será que no imaginan que estan haciendo daño a si mismas y tambien a las otras personas con que conviven ?,B2
15386,"Voli de Chicago a Ciudad_de_Mexico , y despues a Santiago .",A2
26181,Las modelos flacas en la pasarela no fuman en público .,B2
35918,"Perdón ,",A1
41620,"Aun que pasé solo una semana alli estas vacaciones han sido inolvidable , porque a la diferencia de las de otros años me han permitido descansar me y aprovechar de la estancia para conocer a un nuevo amigo .",A2
9265,Pero también tengo uno problemas sobre la nueva vida en España .,B1
38737,"En mi maleta hay un reloj muy delicada de oro , y tambien hay quatro vaqueros , una bolsa negra con flores .",B1
30480,Me gusta leer y mis escritores favoritos son Milan_Kundera y Ian_McEwan .,A1
29086,"Soy periodista brasileño , vivo en Porto_Alegre , en la província de el Río_Grande_del_Sur .",B2
46176, Everybody_Knows,C1
34159,¡ Gracías !,B1
33214,fue un dia terrible .,B1
40205,"Mi hermana tiene 26 años , es un dentista y vive con su marido y su hijo de un año y medio en una casa en el barrio_de_Sidi_maarouf en Casablanca .",A2
41462,Responsable de admisiones de la universidad_X,B2
8802,Yo viajé que tres países .,A2
43234,Hola Juan,B1
33139,Está soltero .,A1
38914,"Después de este curso de español , quiero volver a casa en Guangdong , y viajaré a Singapur con mi familia . pondremos coger avion en Hong_Kong , es más barato .",A2
14559,Tengo ganas por les conocer .,A1
17796,El protagonista es presentado por el actor Vladimir_Mashkov .,C1
44603,Sería muy amable si ustedes me enseña sobre las cosas siguientes :,B2
28386,Me llamo Laura_Whelan . estoy enviando este correo electronico para reservar una habitacion en su hotel por_favor .,A2
43419,¿ Como está my Madre ?,A1
22504,Si quieras puedes me contactar por teléfono (111) _99996666 o por correo electrónico testecervantes@recife.com.br .,B1
34980,"Yo lleggo a madrid en el dia 22_de_julio y me marcho en el 24_de_julio , hay disponibilidad en estas fechas ?",A2
5603,"Como tengo dos trabajos , para uno de ellos hago la mayoría de el trabajo en casa por internet los martes y los miércoles .",C1
8881,Estoy vivendo hace dos años en Río .,A1
22388,El marido tien una empresa de servicios e tambien les gusta viajar .,A1
38185,"Pero ya_que existen personas que lo hacen , creo que deven hacer lo lejos de las personas que no les gusta .",B2
4938,"yo vivo con mi familia , mi padre , madre , y tengo uno hermano y una hermana ,",A1
20008,Me encruentro un habitacion en tu website que me le gusta mucho .,A2
3158,"Muchas gracias por la atención ,",A2
20651,Lo que más me guata es el rock .,A1
9158,Me quederé tres dias en Recife y quiero una habitación para mi e mi esposa .,A2
31973,Billy esta estudiando ingenero de materiales .,A2
463,"A el final , el público comprende que la situación la generó la cabeza de Chloé , pues ella sufría de la",C1
615,"¿ El contenido es dividido en materias mensales , semestrales o anuales ?",B2
6380,"No le gusta su padre , me dije siempre que no quiere ser un hombre irresponsable .",A2
20213,"Me llamo Matheus , soy el nuevo alumno de esto centro de enseñanza .",A1
8181,"Ahora quiero conocer a el lado lingüístico de el español , y explorar la cultura hispánica para ampliar mis horizontes .",B2
17719,Harrington es el es este de el estado de Washington .,A2
16574,"Cuando estas en un lugar publico y todo el mundo fuma alrededor_de ti , no puedes resperar libremente .",B2
2716,"El servicio ha sido excelente , sobre_todo la comida , la paella es mi comida favorita .",B1
36736,"tengo que ir me ahora ,",A2
26220,Mi perro se llama Choco y ella tiene 5 años .,A1
15240,"Mi madre es muy guapa , tiene 45 años .",A1
30022,"El hermano se llama Jose , tiene 20 años y el es un estudiante de mecido .",A1
5178,"En el futuro , quiero visitar todo Europa .",A1
46231,En 1947 se translodó a Bogota y empezó estudiar el deretcho pero no llego a graduar se es+que es+que ese carrera se aburrió a morir entonces empezó a trabajar como una periodista y colomnista en una agancia de noticias .,A2
22706,"Ahora , tomamos la misma gente , pero yo no estoy borracha sino_que estoy fumando .",B2
41429,Hola ( pone nombre de el hotel aguí ) :,A2
40157,Leo muchos libros para la universidad y también como afición ; me gusta comer pescado y comidas diferentes que tienen en otros lugares .,A1
25783,Desejo mucho que venga em mi ciudade para conhecer nuestro costubre .,A1
21045,"Su pelo es medio , frisado y marrón .",A2
40537,En este programa he trabajado con un negocio de tecnología para mejorar la calidad de su producto y ganar más interes de el público .,B2
23474,Espero que tenga espacio en su programa .,B2
6221,"Yo lleqo tarde , porque tenqo que comprar un reqalo para mi amiqa , ella tiene su cumpleaños rato .",A1
13386,Mi abuela es la mujer muy adventurero y muy alegre .,A2
28129,"como estas , y como estan tu hijos , espero que tu fuiste de buen vacaciones con tu familia .",B1
7037,"Me gusta mucho hacer los deportes y caminar , conocer sítios diferentes y ir veer una película .",A1
15474,Yo tengo dos hermanas .,A1
10570,"Soy una persona responsable , ambiciosa y trabajadora .",B2
15511,Mis bisuabuelos son jubilados porque tienen más de 70 años .,A1
40712,No sé si te acuerdas pero en la época de el colegio me has prestado um libro de biologia que tiene mucha información sobre el DNA humano .,B1
42666,"Asi puede ver que es un interés cultural y familial muy profundo que me conduce a pedir la entrada en su Universidad , más que un interés laboral .",B2
6358,"Atentos ,",A2
43487,¿ Nesecito pagar por adelantado por la habitacíon ?,A2
6691,"Hoy , yo venir tarde porque yo soy en la casa de mi amigo Jaafar con sus familia .",A1
10785,Porque desde muy pequeña tenía ganas de ser un médica .,A2
15881,"Me llamo Caroline_Goossens , soy de Bélgica y vivo en Bruselas .",B2
31898,"Soy Mariano , trabajo en la compañía de BBCA .",B1
33798,¡ que malo chico !,B1
28350,Me llamo David_Wilson y vivo en un pequeño piso de verano no lejos_de Alicante .,C1
1577,"Finalmente , hay María .",A2
23122,Mi padre es una persona que admiro .,A2
15859,"Si este mes no será bueno para tu familia , me diría .",B1
32335,"En Marzo de el año proximo , voy a visitar mi padre y la magnifica ciudad .",A2
9947,"Aunque ella me mentió , sigues siendo una amiga mío también .",B1
36561,"para me yo continuar me vida facialmente , y tambien yo dijo me trabajo y viaje a otra cuidad para olvide my hombre . .",B1
20039,Rosalie tiene una hermana también .,A2
20711,"Yo guapo no mucho alto , llevo gafas y tengo marrones ojos y gris pelo .",A1
21493,Y Yunes tiene 2 chocos y su mujer se jama Nabila .,A1
17551,Me madre es profesora de ingles .,A1
32728,"Costamos 140 yuanes total , incluía la comida y la cocina , nos parecía muy barato y muy interesante .",B1
43996,¿ podré guardar mi maleta ?,A2
44321,- ¿ Hay residencia universitaria y comedor universitario disponible ?,B2
35685,"Yo no tengo vontade para hacer nada , tampoco para hablar a sobre algo que a mi me gusta mucho : el fútbol .",B1
5586,"Estas vacaciones son las mejores que he pasado in toda mi vida ¡ Y además , la gente aqui son muy simpaticos !",A2
14605,Eso hecho siga torturando a Jack en el dia de hoy .,C1
39094,¿ Te gustaría a la gente y la cultura ?,B1
31670,Me illamo Mourad_BELKAHLA y soy estudiante de medecina .,A2
1515,"Pero lo más interesante , por cierto , son las playas y las discotecas .",A2
35139,"¿ También , hay condiciones de la reserva ?",A2
3432,"A la jubilación voy a cursos de español en el Instituto_Cervantes_de_París y pienso que , a mi nivel , podría añadir el aire español a mis investigaciones .",B2
20863,No puedo describir Machu_Pichu .,A2
4239,"Quanto a mi , Yo tengo trinta_y_ocho años y estoy a trabajar en ramo imobiliario .",A1
19773,"Es alta , delgada con pelo rizado .",A2
34158,¡ Perdona la molestia !,B1
893,"Adiós ,",A1
39867,mi padre se llama abdellah es funcionario tiene 50 años y mi madre se llama aicha es ama de casa tiene 48 años .,A1
26426,"El_Taxista_Ful , no sé el nombre de el actor o de el director tampoco .",C1
5074,"Mi ancestrales lo creo que eran de Santander , mi apelido é Camargo y lo creo que és original de la Ciudad_de_Camargo - Santander .",A1
24900,Ella hace deporte todos los días .,A1
25791,Mi amiga Meriem nacio en Tanger .,A2
15187,Hola quirido amigo .,B1
2933,"Profesora de el Colegio_San_Bento , Recife , BR",B2
32330,Por eso tengo que cuilaudo .,A1
29265,No es necesario esperar me .,A1
11970,"Por_lo_tanto , me pidieron dispulpa y me pidieron que rellenara unos datos para que su empresa pudiera devolver me lo .",B1
45847,les saludo atentamente,B2
28022,Nuestro equipo perdió pero nosotros vimos mucha de mi familia .,A2
1129,"Ella vive con mi padre en Porto_Alegre y es profesora , pero está jubilada .",A1
731,"Es rubia , alta , delgada , tiene los ojos verdes y lleva gaffas es intelegente , trabajadora , amable y un_poco testaruda .",A2
11110,Despedida Mehdi .,A1
30329,"Este libro fue escrito como una novela existencialista , este corriente filosófico me gusta mucho .",B2
3084,"Lo tenía mi ropa para mi trabajo , mis zapatos de el gimnasio , y tambien mis llaves de mi casa y mi coche .",B1
7297,Físicamente es una persona muy saludable y guapísima .,A2
37356,"Necesito dos camas de ninos , hay un extra precio ?",A2
31926,Espéro que mejoren más sus servicios si querían guardar a sus clientes .,B1
2795,"El es alto , com pelos morenos y ojos azules , lleva gafas .",A2
25363,"Cuando iba a comer , recordé que había dejado mi móvil en mi habitación . y quería tomar una foto a la comida para mis padres .",B1
7601,Ninon tiene veinte_y_cuatro años ; Julie tiene veinte años y Jeanne tiene diez y cuatro años .,A1
798,"Buscan cuantas llamadas ya he hecho para ustedes , cuantas reclamaciones ya he abierto , creo que van a quedar se asustados con los números .",C1
22616,Su madre se llama Vera y su padre se llama Sergei .,A2
17118,Me dí_cuenta en las diferencias entre el español y el castellano .,B2
40903,Después 5 segundos podía mover entré a el corridor de el hospital y por sorpresa había cuatro de las personas de la policia en la postura de disparar .,B1
178,"En 1983 , estudió en la universidad_de_Pekín , y se conoció a Pedro .",A2
17558,Quiero decir le de mis vacaciones a Espana el mes pasado .,A2
13798,"No tiene que esperar me , por_favor .",A1
17174,No me gustan las músicas clássicas .,A1
32567,Todos los días llamava a su compañia y nadie me decia nada .,B1
27777,Es una persona muy cariñosa y cocina muy bien .,A1
32966,Estudio derecha .,A1
24648,Porque hace mucho calor en verano y en invierno hace un frío que_pela .,A2
29769,"Mi padre se llama Vicente , tiene 60 años y és juez .",A1
16932,Juliana y you tenemos muchos gustos in common .,A2
12940,Soy de Rusia .,A1
23849,En mi trabajo hay que escribir mucho correos electrónicos y hablo mucho en telefone .,A1
11772,"A_menudo , tenemos mismos comentos sobre ellas .",A2
38498,"Si tienes deseo y oportunidad , organizaras unos recorridos para nuestra compania ?",B1
4616,"Para terminar el fumar mata , y aconsejo a los fumadores de quetar este costumbre que es insaludable .",B2
15103,Me dusfrute mucho a ver esta pelicula .,C1
7533,Ahora él está jubilado pero todavía le gusta trabajar en gardín y construir algo .,A2
66,"Me llamo Oksana_Chaikouskaya , soy la cliente asidua de vuestra compañía .",B1
46087,Sr. Director :,B2
37480,"Es cierto , que tengo unas preguntas sobre las características de el programa : es decir , me interesan la duración y el precio .",B2
21598,"Mi madre se llama Angela , también estudió medicina e tiene un año menos que mi padre .",A1
15689,En primer lugar quisiera saber como estuvieras y como hubieran seguido la cosas con tu trabajo .,B1
44312,¿ Cómo te vas ?,B1
5033,"Nunca tengas tanta confianza , no es siempre una cosa buena .",B1
39683,Me levanté para dejar ella pasar y cuando dé la vuelta ví que ella estaba pedindo informaciones a una mujer e que no quería levantar se .,B1
35340,"Para contextualizar el asunto , traigo ejemplos que me impresionaron muchísimo y que muestran , por si solo , mi opinión contraria a el fumar en lugares públicos .",B2
45055,A señor o señora :,A1
20225,"Pero , es cierto que la semana proxima vivirá en la casa .",B1
17006,estaba de viaje con algunos amigos y uno de ellos era muy gracioso se llamaba Domani .,B1
9873,Es solo por algunos meses para conocer mejor el funcionamiento de el restaurante .,B1
38990,"Luego , un día durante su vida diaria , esta en un accidente donde se golpea la cabeza y el mundo alrdedor de ella cambia completamente .",C1
787,"Mí padre , Izzat , y mí Madre , Miriam , no estan in Jordania ahora .",A1
3332,"Tambíen , mi padre corre , anda en bicicleta , y cocina por la familia .",A2
30966,"La persona que yo admiro es mi abuelo , padre de mi madre .",A2
46373,Eva,B2
6008,"Resulta que MiuYu dice a Yeno que es un policia , lo que no aparece afectar sus relaciones , tambien cuando salen de carcel .",C1
24162,Mi abuelo y yo hemos visitado Escandinavia y hemos visto muchos lugares hermosos y interesantes .,A2
8334,Tengo que ir a la compra para hacer un regalo a miguel .,A1
45490,Despues dia yo volvie a,B1
6297,"me gusta viajar con mis amigos en verano mi interesan las culturas diferentes , me gusta viajar en avioñ , es la nas rapido .",A1
32264,Ah ¡ Nosotros tenemos un gato llamado Fofuxo .,A1
1191,"Soy Mehdi de Marruecos , te escribo este correo con finalidad de reservar una habitación en vuestro Hotel .",A2
515,"Mis padres viven cerca de mi casa en una ciudad que se llama Poissy , son joven pero jubilados , tienen 65 años los dos .",A1
30734,Esta medida ya ha dado buenos resultados en muchos países .,B2
30024,Me senté muerto de verguenza en mí silla e finjí que nada había pasado .,B1
37244,"saludos ,",B1
27223,"Una noche yo había caminando en las calles de León , y cómo muchos humanos yo tuve hambre .",A2
21435,Me llamo Carlos_Buñol y envio esto correo para saber se hay habitaciones libres en sú hotel .,A2
23283,Este es lugar donde la gente se puede pasar el tiempo muy bien .,A2
1001,"Ella es mi mejor amiga , me ayudó tanto como mi hermana .",A2
14622,"Tiene una personalidad muy fuerte , assim como yo , o que nos fez tener mos problemas por algunas veses .",A2
18982,Conoci muchas personas de paises diferentes y hizo muchos amigos como Ana y Javier .,A2
17898,"Thiago nació en Blumenau , en once_de_noviembre_de_1990 .",A2
6191,"Con la amistad ,",B1
14175,"A mí no me gusta ver la televisíon , porque tienem muchos programas que no tienem cultura .",A1
40005,Trabajar mucho desde la casa en mi trabajo no tengo horarion fijo,A1
5753,"Sin_embargo , el decidió a ser un actor en esta pelicula porque le gustaba mucho el libro .",C1
34836,"Me gustaría mucho introducir la rica literatura latinoamericana en armenio , porque esa esta bastante traducida en inglés y francés , y hacer la conocida por los armenios que viven en muchos paises en el mundo .",B2
40581,¿ Cuánto cuesta ésta y podemos pagar con el VISA ?,A2
16252,"La verdad es que es un chico muy serio , sociable y tambien muy ordenado .",B1
24920,Estoy muy contento aquí .,A1
15905,Tengo cinquenta_y_dos años .,A1
1462,"Mis hermnos estáis casados y tienen hijos , sus nombres son Maly , Tahar y Ali .",A1
24299,Me gustaron casi todos los lugares que vi y visité en este país .,A2
18255,Me acepto sin pensar mucho .,B1
37344,"Gozamos de el humor irónico de ciertas situaciones en el campo de béisbol o después , en el lugar para vestir se antes o después de un partido .",C1
27464,Podrias enviar me este libro por EMS .,B1
46103,Apellido : Hassan,B2
7349,Tiene pello corto y rizado .,A1
4818,"Podría enviar me las condiciones de admisión en esta universidad , y tambien indicar me el precio de la inscripción , y si habría posibilidades de becas ?",B2
220,"Grabado en Dublín , especificamente en Darndale , los personajes son creíbles y los acentos suenan auntenticos .",C1
26337,Yo prefiero Ohio .,A2
41557,Son dificiles para meter pero es obvio que usted mitió y ahora no tengo nada de mis cosas en un pais donde no vivo y no conozco a nadie .,B1
12632,Por_favor Lucia puede enviar me los ofertas interesantes en Salamanca o en otro barrio en el centro .,B1
19937,Tenemos una vacacion y decidimos ir a Hualien pero es muchísimo bonito con muchas playas y montañas .,A2
27773,Ella ha ganido 16  Grand_Slams  y gané Wimbledon y US_Open este año .,A2
4603,"Estoy muy bien , porque ayer volví a mi casa de Honolulu , Hawaii .",A2
37016,"Muchas gracias para la ayuda ,",A2
22499,Pero la compania aerea perdio mi equipaje .,B1
